timestamp,acc,acc0,acc1,acc2,gyro,gyro0,gyro1,gyro2
2612,-0.033861252,-0.950321125,-0.1741087,0.095073938,9.151044521,-7.558098534,5.159143571,-1.575725132
2614,-0.031900854,-0.952319345,-0.174079929,0.094325671,8.874693007,-8.09786609,3.631079833,-0.927750367
2616,-0.029208595,-0.954955849,-0.174628974,0.093875156,8.845573396,-8.629163964,1.944658835,-0.639382729
2618,-0.025873346,-0.958133377,-0.175792975,0.09368013,9.119639536,-9.118141467,0.165292038,-0.704376093
2620,-0.022030384,-0.961714973,-0.177563734,0.093664816,9.67042838,-9.531522346,-1.633176908,-1.08836671
2622,-0.017853779,-0.965531708,-0.179888073,0.093735503,10.40144255,-9.839358827,-3.372984582,-1.733312539
2624,-0.013545536,-0.969393179,-0.182672587,0.093797407,11.18572709,-10.01741301,-4.977140455,-2.563741896
2626,-0.009322188,-0.973100101,-0.185792145,0.093770431,11.90006669,-10.04904078,-6.374038478,-3.494154794
2628,-0.005399825,-0.976458042,-0.189101033,0.093601632,12.44238187,-9.926533351,-7.501786595,-4.436838509
2630,-0.001978787,-0.979291114,-0.19244546,0.093272698,12.73776047,-9.651919666,-8.312098921,-5.309365939
2632,0.000770575,-0.981454336,-0.195676086,0.092801462,12.73981933,-9.237245083,-8.773613844,-6.041133539
2634,0.002719671,-0.982843419,-0.198659389,0.092237346,12.43068201,-8.704325621,-8.874489884,-6.578444829
2636,0.003789808,-0.983401012,-0.20128693,0.0916515,11.82054542,-8.083948601,-8.624098159,-6.887828975
2638,0.003955924,-0.983118826,-0.203481871,0.091123254,10.94690507,-7.414468848,-8.053594368,-6.957474691
2640,0.003245724,-0.982035605,-0.205202468,0.090725068,9.873322626,-6.739752776,-7.215139097,-6.796835102
2642,0.001734602,-0.98023145,-0.206442527,0.090508488,8.687688747,-6.106462104,-6.179567649,-6.434604075
2644,-0.000462765,-0.977819406,-0.207229084,0.090493455,7.499801381,-5.560747042,-5.032406293,-5.915370757
2646,-0.003202953,-0.974935496,-0.207617751,0.090662867,6.436601859,-5.144526503,-3.868292977,-5.295325223
2648,-0.006325176,-0.971728385,-0.207686304,0.090963417,5.62843672,-4.891651039,-2.784070763,-4.637416473
2650,-0.00966236,-0.96834969,-0.207527152,0.091312732,5.174469637,-4.824346056,-1.871048145,-4.006359578
2652,-0.013051054,-0.964945636,-0.207239334,0.091611786,5.095438871,-4.950390313,-1.207117655,-3.4638573
2654,-0.016339686,-0.961650377,-0.206920677,0.091760686,5.329619629,-5.261474454,-0.849548088,-3.064349376
2656,-0.019394985,-0.958581017,-0.206660661,0.09167538,5.792761215,-5.733094622,-0.829281949,-2.851536125
2658,-0.022106682,-0.955834116,-0.206534461,0.091302689,6.429394423,-6.326171057,-1.147463466,-2.855848538
2660,-0.024390662,-0.953483421,-0.206598514,0.090631348,7.212122793,-6.990361141,-1.77470175,-3.092960476
2662,-0.026190802,-0.95157857,-0.206887842,0.08969738,8.114815754,-7.668794106,-2.653268114,-3.56336527
2664,-0.02747962,-0.950144633,-0.207415202,0.088583012,9.091609193,-8.30373117,-3.702081358,-4.252972826
2666,-0.028257747,-0.949182498,-0.208172024,0.0874093,10.0727664,-8.842490078,-4.824001668,-5.134626333
2668,-0.028552185,-0.948670173,-0.209130962,0.086323521,10.97336086,-9.242899221,-5.91468195,-6.170390662
2670,-0.02841326,-0.948565144,-0.210249758,0.08548311,11.70682164,-9.477581487,-6.872053695,-7.314426697
2672,-0.027910255,-0.948807857,-0.211476056,0.085038261,12.19788138,-9.53651225,-7.60547462,-8.516236678
2674,-0.02712582,-0.949326314,-0.212752717,0.085115406,12.39267789,-9.427530283,-8.043639598,-9.724045107
2676,-0.026149448,-0.950041561,-0.214023203,0.085803504,12.26559078,-9.174768988,-8.140536296,-10.8880695
2678,-0.025070439,-0.950873738,-0.215236574,0.087144552,11.82316718,-8.815270051,-7.878978114,-11.96343845
2680,-0.023970964,-0.951748189,-0.216351712,0.089129096,11.10581878,-8.394291367,-7.271525506,-12.91253503
2682,-0.022919849,-0.952601045,-0.217340449,0.09169684,10.18805804,-7.959981549,-6.358869426,-13.70658482
2684,-0.021967729,-0.953383721,-0.218189375,0.09474186,9.177555146,-7.558138044,-5.205964633,-14.32637121
2686,-0.021144072,-0.954065843,-0.218900194,0.098121533,8.211033598,-7.227691936,-3.896349833,-14.76204312
2688,-0.020456383,-0.954636282,-0.219488652,0.101668014,7.43908765,-6.997392183,-2.525178745,-15.01207522
2690,-0.019891674,-0.955102192,-0.219982123,0.10520108,6.986294897,-6.883936418,-1.191526659,-15.08153797
2692,-0.019420023,-0.955486171,-0.220416123,0.108541216,6.891570038,-6.89156356,0.009448951,-14.97991988
2694,-0.018999806,-0.955821876,-0.220830077,0.111521953,7.083011159,-7.012929608,0.993914177,-14.7188052
2696,-0.018584027,-0.956148575,-0.221262773,0.114000714,7.42713974,-7.230960768,1.69576269,-14.3097339
2698,-0.018127068,-0.956505249,-0.221747972,0.11586754,7.801371975,-7.521326007,2.071487338,-13.76255089
2700,-0.017591126,-0.956924853,-0.222310641,0.117051294,8.131840454,-7.855183734,2.103073385,-13.08448559
2702,-0.016951668,-0.957429358,-0.22296423,0.11752307,8.396808212,-8.201912315,1.798616836,-12.28009782
2704,-0.01620133,-0.958026087,-0.223709274,0.117296709,8.614279319,-8.531606452,1.190587898,-11.3520938
2706,-0.015351831,-0.958705759,-0.22453348,0.116426468,8.823436657,-8.817191231,0.331923555,-10.30287693
2708,-0.014433655,-0.959442486,-0.225413259,0.115002083,9.063881904,-9.036062633,-0.709596554,-9.136573499
2710,-0.013493464,-0.960195811,-0.226316483,0.113141606,9.357523539,-9.17120683,-1.858012934,-7.861186188
2712,-0.012589426,-0.960914681,-0.227206112,0.110982594,9.699216068,-9.211785938,-3.036081713,-6.49049492
2714,-0.011784825,-0.961543063,-0.228044228,0.108672302,10.05900053,-9.153211467,-4.171595796,-5.045352413
2716,-0.011140558,-0.962026715,-0.228795969,0.106357663,10.39265334,-8.996761789,-5.202453335,-3.554108148
2718,-0.010707227,-0.962320489,-0.229432927,0.104175783,10.6540527,-8.748834915,-6.080026847,-2.052024484
2720,-0.010517685,-0.962395376,-0.229935626,0.102245674,10.8045213,-8.419956776,-6.770672668,-0.579700503
2722,-0.010580907,-0.962244462,-0.230294891,0.100661797,10.81766149,-8.023680558,-7.255504834,0.819332755
2724,-0.010877986,-0.961886975,-0.230512052,0.099489787,10.68040272,-7.575508543,-7.528789583,2.101561888
2726,-0.011360947,-0.961369699,-0.230598091,0.098764571,10.39166541,-7.091942579,-7.595463145,3.22662773
2728,-0.011954745,-0.960765314,-0.23057198,0.098490812,9.959937769,-6.589726189,-7.468324385,4.160272923
2730,-0.012562542,-0.960167493,-0.230458498,0.098645481,9.400738145,-6.085288784,-7.165412626,4.876762044
2732,-0.013073884,-0.959683064,-0.230285859,0.099182134,8.734622503,-5.594351399,-6.707970088,5.360520267
2734,-0.013375029,-0.959421944,-0.230083394,0.100036446,7.986144144,-5.131615598,-6.119233583,5.606851454
2736,-0.013360327,-0.959485937,-0.229879492,0.101132446,7.183969102,-4.710442029,-5.424126469,5.621721579
2738,-0.012943325,-0.959957732,-0.229699874,0.102388961,6.36214941,-4.342437546,-4.649750668,5.420707527
2740,-0.012066253,-0.960891477,-0.229566236,0.103725788,5.562209645,-4.036908734,-3.826427055,5.027297035
2742,-0.01070675,-0.962306123,-0.229495227,0.105069191,4.834781822,-3.800197299,-2.988915481,4.470772237
2744,-0.008881022,-0.964182357,-0.229497736,0.106356432,4.23721807,-3.634975586,-2.177376737,3.783914875
2746,-0.006643164,-0.966463409,-0.22957849,0.107539064,3.820441521,-3.539631737,-1.437630198,3.000742549
2748,-0.004080867,-0.969059492,-0.229735978,0.108584862,3.602537383,-3.507897997,-0.820321424,2.154435309
2750,-0.001308217,-0.971855144,-0.229962731,0.109478301,3.549128833,-3.528862036,-0.378745575,1.275556042
2752,0.001543415,-0.974718425,-0.230245968,0.110219604,3.591253735,-3.587449015,-0.165266303,0.39062023
2754,0.004335257,-0.97751084,-0.23056857,0.110822453,3.672373365,-3.665381493,-0.226505296,-0.478960568
2756,0.006930735,-0.980096909,-0.230910272,0.111310595,3.789964842,-3.742534024,-0.597722832,-1.317549823
2758,0.009203948,-0.982352553,-0.231248937,0.111713651,4.013857465,-3.798522653,-1.297026368,-2.115558626
2760,0.01104646,-0.984171791,-0.231561718,0.11206257,4.464569753,-3.814326425,-2.320193311,-2.869300003
2762,0.012372155,-0.985471506,-0.231825994,0.112385222,5.241037263,-3.773739549,-3.636943966,-3.580403455
2764,0.013120187,-0.986194317,-0.232020005,0.112702676,6.352853158,-3.664496812,-5.189432181,-4.25478022
2766,0.013256186,-0.986309744,-0.232123216,0.113026665,7.7216665,-3.478986939,-6.893531998,-4.90116025
2768,0.01277202,-0.985813916,-0.232116539,0.113358601,9.221620616,-3.214546964,-8.643203955,-5.529270754
2770,0.011684398,-0.984728087,-0.231982578,0.113690318,10.71048719,-2.873393134,-10.31785578,-6.147787617
2772,0.010032588,-0.983096196,-0.231706061,0.114006455,12.04653801,-2.462275183,-11.79221264,-6.762254776
2774,0.007875466,-0.980981662,-0.231274583,0.1142881,13.10016005,-1.991937009,-12.94783303,-7.373219118
2776,0.005288066,-0.978463585,-0.230679668,0.114517079,13.76451357,-1.476435878,-13.68510032,-7.974855503
2778,0.002357791,-0.975632525,-0.229918069,0.114680138,13.96549157,-0.932330836,-13.93433579,-8.55434574
2780,-0.000819587,-0.972586057,-0.228993144,0.11477221,13.66987212,-0.377718083,-13.66465268,-9.092219483
2782,-0.004143978,-0.969424299,-0.227916092,0.114798123,12.89043083,0.168917473,-12.88932402,-9.563763644
2784,-0.007514904,-0.966245658,-0.226706845,0.114772345,11.68715621,0.690042019,-11.66676743,-9.94146826
2786,-0.010835149,-0.963143009,-0.225394426,0.11471672,10.16435906,1.170559034,-10.09673148,-10.19831698
2788,-0.014013964,-0.960200497,-0.224016669,0.114656502,8.464319685,1.599327094,-8.31185061,-10.31157253
2790,-0.016969754,-0.957491067,-0.222619228,0.114615361,6.75896713,1.970525865,-6.465343338,-10.26657826
2792,-0.01963219,-0.955074749,-0.221253851,0.11461022,5.240409123,2.284639815,-4.716175219,-10.06002327
2794,-0.021943806,-0.952997631,-0.219975985,0.114646894,4.101517422,2.548822087,-3.213401801,-9.702121756
2796,-0.023861172,-0.951291386,-0.218841746,0.114717398,3.47009896,2.776444815,-2.081571758,-9.217250122
2798,-0.025355749,-0.9499732,-0.21790442,0.114799582,3.301485481,2.985738129,-1.408962103,-8.642765375
2800,-0.026414503,-0.949045965,-0.217210671,0.11485936,3.429586653,3.197556837,-1.240038259,-8.025976714
2802,-0.027040289,-0.948498695,-0.216796739,0.114855441,3.775708157,3.432469034,-1.57293624,-7.419524669
2804,-0.02725191,-0.948307164,-0.216684954,0.114745995,4.396007124,3.707504543,-2.362051799,-6.875691731
2806,-0.027083703,-0.948434906,-0.216880958,0.114496387,5.356449923,4.033001991,-3.525117121,-6.440376092
2808,-0.026584443,-0.948834686,-0.217371995,0.114086848,6.632210369,4.410026233,-4.953572752,-6.14756327
2810,-0.025815401,-0.949450596,-0.218126565,0.113518904,8.117189268,4.828780883,-6.524694383,-6.015103898
2812,-0.024847467,-0.950220799,-0.21909563,0.112819504,9.674183586,5.268318352,-8.113855422,-6.042447696
2814,-0.023757395,-0.95108087,-0.220215356,0.112042052,11.16820602,5.697672744,-9.605485459,-6.210716081
2816,-0.022623375,-0.951967505,-0.221411237,0.111263986,12.48168545,6.078340938,-10.9016624,-6.485161385
2818,-0.021520279,-0.952822312,-0.222603247,0.11058105,13.52113197,6.367849287,-11.92776196,-6.819713224
2820,-0.02051503,-0.953595274,-0.223711553,0.110098857,14.21998278,6.523998098,-12.63508445,-7.163007261
2822,-0.019662561,-0.954247536,-0.224662267,0.109922802,14.53931429,6.509293271,-13.00079848,-7.465075813
2824,-0.019002795,-0.954753184,-0.225392709,0.110147583,14.46720121,6.295060942,-13.02582507,-7.683785304
2826,-0.018558969,-0.95509984,-0.225855689,0.110847677,14.01729324,5.864791461,-12.73140727,-7.790145347
2828,-0.018337462,-0.955288014,-0.22602245,0.112069915,13.22710533,5.216359725,-12.1550774,-7.771780625
2830,-0.018329113,-0.955329334,-0.225884028,0.113828965,12.15647452,4.362901954,-11.34658359,-7.634123599
2832,-0.018511852,-0.955243874,-0.22545094,0.11610605,10.88664823,3.332276292,-10.36412295,-7.399212534
2834,-0.018854304,-0.955056936,-0.224751253,0.118850742,9.520486919,2.165180103,-9.271012151,-7.102316534
2836,-0.019319946,-0.954795642,-0.22382728,0.121985278,8.183748192,0.912127597,-8.13275831,-6.78690712
2838,-0.019871337,-0.954485722,-0.222731236,0.125410573,7.024178939,-0.37040266,-7.014406007,-6.498711675
2840,-0.020473968,-0.954148833,-0.221520322,0.129013056,6.194768262,-1.624267206,-5.978035619,-6.279688056
2842,-0.021099343,-0.953800635,-0.220251774,0.132671553,5.797959143,-2.79398541,-5.080351932,-6.162739904
2844,-0.021727014,-0.953449785,-0.218978407,0.13626367,5.811580101,-3.830682465,-4.370393018,-6.167855252
2846,-0.022345425,-0.953097854,-0.217745151,0.139671387,6.095741477,-4.695282182,-3.887465678,-6.300120843
2848,-0.022951581,-0.952740108,-0.216586933,0.142785795,6.490634154,-5.360670439,-3.659445882,-6.549778173
2850,-0.023549677,-0.952366979,-0.215528119,0.145511072,6.891202385,-5.812667906,-3.70156212,-6.894189529
2852,-0.024148926,-0.951965991,-0.214583479,0.147767808,7.261263945,-6.049788185,-4.015721228,-7.301318791
2854,-0.024760922,-0.951523897,-0.213760455,0.149495781,7.619776571,-6.081899238,-4.59036999,-7.734142067
2856,-0.025396894,-0.951028748,-0.213062281,0.150656164,8.019394585,-5.928033727,-5.400843049,-8.155313619
2858,-0.026065204,-0.950471667,-0.212491401,0.151233094,8.520768232,-5.613689107,-6.410147103,-8.531431841
2860,-0.026769412,-0.949848147,-0.212052529,0.151234441,9.166010287,-5.168004491,-7.570170022,-8.836367579
2862,-0.027507126,-0.949158738,-0.211754762,0.150691626,9.960271835,-4.621187767,-8.823357561,-9.053305481
2864,-0.028269802,-0.948409099,-0.211612287,0.14965838,10.86874603,-4.00249127,-10.10493463,-9.175370533
2866,-0.029043472,-0.94760944,-0.211643399,0.148208417,11.8268309,-3.338907562,-11.3457316,-9.204926223
2868,-0.029810323,-0.946773475,-0.211867877,0.146432069,12.75489752,-2.654600443,-12.47559647,-9.151804238
2870,-0.030550891,-0.945917023,-0.212302993,0.144432068,13.5711258,-1.970932082,-13.42724402,-9.030836272
2872,-0.031246603,-0.94505647,-0.212958709,0.142318668,14.20051063,-1.30682999,-14.14025097,-8.859099563
2874,-0.031882337,-0.944207264,-0.21383277,0.140204393,14.58062565,-0.679187128,-14.56479829,-8.653265179
2876,-0.032448686,-0.943382602,-0.214906515,0.138198653,14.66509339,-0.103019613,-14.66473153,-8.427367651
2878,-0.032943679,-0.942592441,-0.216142127,0.136402504,14.42536904,0.408786466,-14.41957578,-8.191216261
2880,-0.033373734,-0.941842847,-0.21748193,0.134903729,13.85116408,0.846151555,-13.82529472,-7.949561894
2882,-0.033753771,-0.941135705,-0.218850087,0.133772446,12.9497624,1.202751977,-12.89378664,-7.70203483
2884,-0.034106427,-0.940468714,-0.220156743,0.133057372,11.7445509,1.476966959,-11.65131085,-7.443788468
2886,-0.034460479,-0.939835592,-0.221304374,0.132782884,10.27324316,1.672497545,-10.13618651,-7.166726135
2888,-0.034848594,-0.939226418,-0.222195794,0.132947005,8.586603627,1.798369902,-8.396167432,-6.861151687
2890,-0.035304639,-0.938628072,-0.222743082,0.133520459,6.749549885,1.8681532,-6.485863649,-6.517665263
2892,-0.035860799,-0.938024772,-0.22287648,0.134446953,4.851326781,1.898388684,-4.464469951,-6.12911734
2894,-0.036544786,-0.937398756,-0.222552291,0.135644831,3.060255683,1.906399624,-2.393910048,-5.692432829
2896,-0.037377399,-0.936731183,-0.221758798,0.137010215,1.937388301,1.907790825,-0.337353818,-5.210120567
2898,-0.038370632,-0.936003334,-0.220519385,0.138421704,2.521865103,1.914022373,1.642048097,-4.691294669
2900,-0.039526469,-0.935198153,-0.218892253,0.139746612,3.981691424,1.930444515,3.482420217,-4.152057773
2902,-0.040836383,-0.934302083,-0.216966498,0.140848576,5.484889673,1.955115538,5.124601248,-3.61513806
2904,-0.042281532,-0.93330708,-0.214854741,0.141596289,6.807761511,1.978611567,6.513886171,-3.108735067
2906,-0.043833546,-0.932212557,-0.212682949,0.141872893,7.856939472,1.984900446,7.602083141,-2.664611531
2908,-0.045455862,-0.931026956,-0.210578533,0.141585483,8.575190051,1.953213703,8.349780874,-2.315560784
2910,-0.047105545,-0.929768596,-0.208658097,0.140674023,8.924752715,1.860727629,8.728625534,-2.092467408
2912,-0.048735593,-0.928465506,-0.207016366,0.13911888,8.88474231,1.685766594,8.723350097,-2.021246235
2914,-0.050297701,-0.927154081,-0.205717688,0.136946166,8.451935439,1.411174039,8.333294697,-2.119977645
2916,-0.051745379,-0.925876558,-0.204791176,0.134230098,7.642582594,1.027461949,7.57320214,-2.396548051
2918,-0.053037232,-0.924677554,-0.204230029,0.131091752,6.495255436,0.535350836,6.473155541,-2.847055303
2920,-0.054140058,-0.923600067,-0.203994962,0.127693774,5.077897004,-0.05264783,5.077624069,-3.455159455
2922,-0.055031368,-0.922681483,-0.204021071,0.124231013,3.516484727,-0.711874494,3.443675295,-4.192464747
2924,-0.055700942,-0.921950126,-0.204227022,0.120917425,2.159391385,-1.406538759,1.638480966,-5.019923902
2926,-0.056151191,-0.92142282,-0.204525212,0.117970079,2.108666951,-2.092110828,-0.263720672,-5.89017161
2928,-0.056396238,-0.921103742,-0.204831531,0.115591546,3.488110083,-2.718921826,-2.185034566,-6.750625044
2930,-0.056459899,-0.920984661,-0.205073584,0.113952297,5.182504199,-3.236646941,-4.047525954,-7.54713417
2932,-0.056372836,-0.921046457,-0.205196609,0.113174904,6.806375533,-3.599212478,-5.776886483,-8.22792006
2934,-0.056169215,-0.921261723,-0.205166735,0.11332183,8.221142986,-3.769585044,-7.305985258,-8.74750337
2936,-0.055883185,-0.921598166,-0.20497166,0.114388287,9.35155036,-3.723885235,-8.578121758,-9.070300524
2938,-0.055545342,-0.922022557,-0.20461917,0.11630118,10.15532278,-3.454327264,-9.549775075,-9.173560077
2940,-0.055179327,-0.922504952,-0.204134066,0.118924467,10.61670285,-2.97061667,-10.19263538,-9.049337188
2942,-0.05479865,-0.923022901,-0.203554208,0.122070559,10.74372195,-2.29962508,-10.49472657,-8.705269228
2944,-0.054403955,-0.923565279,-0.202926231,0.125516651,10.56514675,-1.483377933,-10.4604931,-8.164022
2946,-0.053981064,-0.924135251,-0.202301419,0.129024297,10.12619865,-0.575604168,-10.10982586,-7.461415409
2948,-0.053500315,-0.924751786,-0.201731969,0.132360162,9.483062469,0.362729335,-9.476122689,-6.643390261
2950,-0.052917735,-0.925449137,-0.201267759,0.135315752,8.696583846,1.268371788,-8.603592482,-5.762118464
2952,-0.052178527,-0.926273833,-0.200953556,0.137724098,7.825763045,2.080687483,-7.544090855,-4.871661119
2954,-0.051223033,-0.92727904,-0.200826582,0.139471759,6.921809844,2.74602615,-6.353801374,-4.023623791
2956,-0.049994892,-0.928516625,-0.200914365,0.140505154,6.02369489,3.221227232,-5.09004865,-3.263238533
2958,-0.0484506,-0.930027739,-0.201232863,0.140830897,5.156312494,3.47608765,-3.808460737,-2.626224469
2960,-0.046569195,-0.931833204,-0.201784984,0.14051055,4.332461145,3.494779138,-2.560612885,-2.136660572
2962,-0.044360505,-0.933925277,-0.202559675,0.139650788,3.559840503,3.27631232,-1.392207597,-1.805969165
2964,-0.041870405,-0.936262312,-0.203531824,0.138390392,2.854727361,2.834192137,-0.341794145,-1.632980173
2966,-0.03918179,-0.938767602,-0.20466319,0.136885684,2.265691603,2.195396691,0.559992688,-1.604942323
2968,-0.036410563,-0.941333067,-0.205904494,0.135295985,1.903271659,1.398762605,1.290699882,-1.699278845
2970,-0.033696694,-0.943827737,-0.207198651,0.133770465,1.900851816,0.492808687,1.835858716,-1.885853891
2972,-0.031191196,-0.946110206,-0.208484956,0.132437393,2.237643418,-0.466992015,2.188370746,-2.129517692
2974,-0.029040561,-0.948043519,-0.209703882,0.131396389,2.744375538,-1.421455506,2.34756498,-2.39272533
2976,-0.027370714,-0.949510537,-0.210801964,0.130713881,3.273486299,-2.31133721,2.31806662,-2.638066365
2978,-0.026272686,-0.950427613,-0.211736238,0.130421604,3.733652277,-3.081184137,2.108663947,-2.830591009
2980,-0.025792043,-0.950754644,-0.21247765,0.130517776,4.069747215,-3.683093618,1.731376271,-2.939864663
2982,-0.025923621,-0.950500003,-0.213012994,0.130970396,4.25309391,-4.080031816,1.200894745,-2.941719421
2984,-0.026612352,-0.949719634,-0.213345098,0.131722143,4.281862093,-4.248372424,0.534485484,-2.81969281
2986,-0.027760088,-0.948510388,-0.213491195,0.132696329,4.186717197,-4.179384851,-0.247675507,-2.566147198
2988,-0.029237483,-0.946998565,-0.213479698,0.133803475,4.038478558,-3.879517998,-1.121895345,-2.18304766
2990,-0.030899255,-0.945325252,-0.21334578,0.134948119,3.949472882,-3.369465411,-2.060349214,-1.682345822
2992,-0.032600705,-0.943630515,-0.213126365,0.136035533,4.04714727,-2.6821327,-3.030769739,-1.085881687
2994,-0.034213254,-0.942038583,-0.212855225,0.136977999,4.408226629,-1.859736566,-3.996728903,-0.424688515
2996,-0.035636968,-0.940645948,-0.212558835,0.137700342,5.009668942,-0.950334614,-4.918703795,0.26241683
2998,-0.036808526,-0.939513821,-0.21225361,0.138144371,5.755968347,-0.004114694,-5.755966876,0.931040737
3000,-0.037703813,-0.938665709,-0.211944895,0.138271965,6.535707311,0.930232363,-6.469168247,1.534221354
3002,-0.038335078,-0.93809011,-0.2116279,0.138066602,7.252491141,1.80876387,-7.023318377,2.026127191
3004,-0.038743394,-0.937747616,-0.21129049,0.137533283,7.833074654,2.594917711,-7.390768607,2.366198668
3006,-0.038987715,-0.937581158,-0.21091748,0.136696969,8.227727762,3.261348721,-7.553747986,2.523358033
3008,-0.039132292,-0.937527732,-0.210495851,0.135599779,8.40901957,3.790869742,-7.506058668,2.479824769
3010,-0.0392343,-0.937529871,-0.210020169,0.134297313,8.370096296,4.176486209,-7.253652524,2.23404969
3012,-0.039333427,-0.937545264,-0.209497358,0.132854518,8.122325754,4.420605003,-6.813987603,1.802333769
3014,-0.039444805,-0.937553285,-0.208950046,0.131341436,7.692231478,4.533582997,-6.214261848,1.218822202
3016,-0.039556127,-0.937557712,-0.208417776,0.129829132,7.117906009,4.53184414,-5.488804482,0.533739531
3018,-0.039629195,-0.937585482,-0.207955636,0.128385968,6.445295576,4.435822585,-4.67603604,-0.190072607
3020,-0.039605501,-0.937681884,-0.207630148,0.127074294,5.724800992,4.26797552,-3.815459521,-0.882068331
3022,-0.039414952,-0.93790306,-0.207512615,0.125947584,5.008462745,4.051054699,-2.945106941,-1.469962626
3024,-0.038986459,-0.938306973,-0.207670534,0.125048006,4.347438809,3.806742839,-2.099745975,-1.886243256
3026,-0.038258944,-0.938944146,-0.208157991,0.124404462,3.788366271,3.554670569,-1.309975627,-2.074660971
3028,-0.037191315,-0.939849432,-0.209006244,0.124031136,3.366050816,3.311754788,-0.602144768,-1.996104272
3030,-0.035770146,-0.941035873,-0.210215837,0.123926654,3.091758745,3.091758533,0.001146993,-1.633272951
3032,-0.034014116,-0.942491394,-0.211751505,0.124073931,2.944416269,2.904974185,0.480325042,-0.993608717
3034,-0.03197464,-0.944178669,-0.213540952,0.124440792,2.876804434,2.757971254,0.818289872,-0.110032331
3036,-0.02973258,-0.946038078,-0.215478122,0.12498141,2.835731294,2.653411206,1.000390394,0.960810591
3038,-0.027391388,-0.947993282,-0.217431022,0.125638551,2.781829079,2.58999264,1.015140952,2.142869997
3040,-0.025067473,-0.949958592,-0.219253517,0.126346608,2.701725393,2.562628935,0.855717851,3.347366439
3042,-0.022878964,-0.951847119,-0.220799867,0.127035347,2.615593263,2.562962552,0.522064244,4.481287407
3044,-0.020934309,-0.953578597,-0.221940278,0.127634285,2.580385915,2.580281238,0.023242171,5.456863526
3046,-0.019322204,-0.955085909,-0.222575481,0.128077541,2.675760364,2.602828727,-0.620464457,6.200949184
3048,-0.018104194,-0.956319554,-0.222648342,0.128308977,2.958946262,2.619412259,-1.37624213,6.663130033
3050,-0.017310837,-0.957249689,-0.222150902,0.12828732,3.421213105,2.621122643,-2.198730362,6.821448718
3052,-0.016941763,-0.957865784,-0.221125836,0.127990891,3.995751624,2.60292078,-3.031638906,6.684888774
3054,-0.016969238,-0.958174326,-0.219662104,0.127421458,4.593789806,2.564824503,-3.811112705,6.292158603
3056,-0.017344306,-0.958195267,-0.21788539,0.126606716,5.128298422,2.512460013,-4.470681088,5.706815501
3058,-0.018004223,-0.957958054,-0.215944606,0.125600919,5.523789436,2.456821926,-4.947350378,5.00928658
3060,-0.018879838,-0.957497989,-0.213996203,0.124483336,5.721943599,2.413203101,-5.188168207,4.286796355
3062,-0.019901854,-0.956853456,-0.212188217,0.123354349,5.687354828,2.399389584,-5.156445923,3.622526175
3064,-0.021005367,-0.956064232,-0.210645854,0.122329322,5.414407112,2.433341589,-4.836801948,3.085456436
3066,-0.022132553,-0.955170774,-0.209460106,0.121530545,4.93634004,2.530673564,-4.238294976,2.722255994
3068,-0.023233834,-0.954214143,-0.208680406,0.121077833,4.339277231,2.702286425,-3.395139903,2.552295406
3070,-0.024268045,-0.953236092,-0.208311788,0.121078473,3.782787839,2.952485326,-2.364807442,2.566414565
3072,-0.025202138,-0.952278896,-0.208316531,0.121617316,3.498794919,3.277842055,-1.223649193,2.729540059
3074,-0.026010806,-0.951384633,-0.20861982,0.122747783,3.667447858,3.666948734,-0.060504311,2.986706721
3076,-0.026676197,-0.950593831,-0.209118612,0.124484556,4.228696983,4.101081908,1.031021514,3.271574989
3078,-0.027187652,-0.949943599,-0.20969269,0.126798589,4.959728409,4.555676993,1.960793977,3.516219337
3080,-0.027541352,-0.949465504,-0.210216744,0.129615001,5.661026332,5.002420686,2.650095547,3.660834493
3082,-0.027739728,-0.949183509,-0.21057232,0.13281424,6.206411911,5.411713141,3.038570337,3.662073477
3084,-0.027790598,-0.94911227,-0.210658542,0.136236772,6.532110412,5.755233329,3.08962065,3.498971014
3086,-0.027706122,-0.949255988,-0.210400701,0.139691304,6.626166504,6.008353925,2.793880034,3.175769688
3088,-0.027501757,-0.949607941,-0.209756029,0.142966289,6.523851899,6.152187167,2.170538333,2.721393755
3090,-0.027195395,-0.950150675,-0.208716301,0.14584415,6.303614509,6.175091694,1.266411643,2.185745232
3092,-0.026806839,-0.950856796,-0.20730722,0.148117332,6.075446536,6.073526045,0.152748108,1.633375305
3094,-0.026357632,-0.951690248,-0.205584857,0.14960496,5.951038282,5.852193956,-1.080130799,1.135371796
3096,-0.025871143,-0.952607993,-0.203629668,0.150168667,5.994856915,5.523488034,-2.330105013,0.760476732
3098,-0.025372715,-0.953561981,-0.201538813,0.149726002,6.186141458,5.106299877,-3.491997667,0.566498594
3100,-0.024889635,-0.954501362,-0.199417585,0.148259933,6.429568218,4.624322369,-4.46710086,0.593016298
3102,-0.024450707,-0.955374903,-0.197370759,0.145823161,6.60292118,4.104018165,-5.172581851,0.856201299
3104,-0.024085302,-0.956133546,-0.195494607,0.14253645,6.600144338,3.572460208,-5.549723718,1.346333038
3106,-0.023821844,-0.956733051,-0.193870215,0.138580771,6.352871117,3.055259768,-5.569951452,2.028278637
3108,-0.023685842,-0.957136638,-0.192558536,0.134183759,5.836412364,2.574781782,-5.23776747,2.844880417
